,popular
77443,1
45519,0
73689,0
92846,0
49829,0
47226,1
42171,0
97770,1
74594,1
15692,1
32801,1
66381,0
27835,0
49918,0
91307,1
20201,1
106941,0
31892,0
34771,1
72261,1
70344,1
16965,0
61621,0
13242,0
23875,1
7617,0
5020,1
108398,0
97992,1
10954,0
55343,1
95224,1
59937,0
38576,0
36769,0
67690,0
56175,1
28010,1
82646,0
5336,1
40438,1
70689,1
81513,1
54836,0
35288,1
74046,1
39271,0
92930,0
55411,1
106298,1
65293,1
32222,0
29973,1
2312,1
95644,0
32441,1
74722,1
106834,1
23297,0
46849,0
52248,0
664,0
35236,1
80092,1
39617,1
6823,0
92676,0
96409,1
54414,0
47046,0
4956,1
78953,0
97341,1
5353,1
56034,1
79156,1
60162,0
26651,1
18992,0
94575,1
15526,1
69579,0
98258,1
54790,0
15026,1
18254,0
52975,0
32278,1
77292,1
62850,1
104905,1
82351,1
8839,1
15616,1
42256,0
95246,0
55809,1
45742,0
32120,1
37271,1
104666,0
81974,1
75518,0
17375,1
58620,0
46578,0
73963,1
31234,0
50278,0
63895,0
39478,0
38486,0
55904,1
2937,1
36632,0
42078,0
70831,1
44897,0
76243,0
19839,0
78374,0
1333,0
20241,0
110496,0
7786,0
33292,1
86695,1
61803,0
50552,0
22271,0
41710,0
110833,0
85391,1
1245,0
87954,1
91517,1
79781,1
39677,1
104292,0
107973,0
16547,0
50409,0
45197,0
104903,1
7973,0
15340,1
74872,1
23780,1
41494,0
65213,1
12450,1
27273,0
35229,1
74452,1
105251,0
100782,0
35766,1
12077,1
58985,0
82206,1
23981,1
42799,0
16008,0
111981,0
26523,0
113788,0
6582,0
36778,1
4572,1
76411,0
46868,0
80249,1
53563,0
44372,1
61965,0
9588,1
74082,1
65092,1
5964,1
27227,0
10608,0
21742,0
90053,1
80655,1
10399,0
11683,1
7313,0
28926,0
95965,0
62807,1
61676,0
19407,0
13868,0
70925,0
27421,1
61021,0
17065,1
63581,0
16267,0
16504,0
8857,1
2801,1
53832,1
80233,1
17894,0
112009,1
72343,0
105716,0
12655,0
26573,0
100779,0
105605,0
42113,0
65285,1
101640,0
37752,1
12811,0
69280,0
60559,0
46204,1
28051,1
113341,1
84882,0
96648,1
59257,0
11498,1
9221,1
75062,1
31015,1
109461,1
41427,0
41702,1
35195,1
79362,1
49423,0
95126,1
95904,0
52821,0
81101,1
5883,1
21388,0
110521,1
23576,1
8417,1
52831,0
30564,1
7912,0
52935,0
30506,1
72455,1
63421,1
48314,1
35866,1
90740,0
20856,1
59896,0
60549,0
25146,0
30439,0
22629,0
36644,0
1276,0
42116,0
11122,1
4807,1
109267,1
44239,1
11610,1
1725,0
2390,0
66239,0
20422,0
65449,1
15230,1
54639,0
5114,1
106282,1
112128,1
93942,0
9664,1
6977,0
93091,0
28868,1
58714,1
83836,1
18177,0
48326,0
104336,0
91810,0
91456,1
31781,1
32621,1
59220,0
112717,1
72625,1
112248,1
48423,0
7174,0
105505,0
69017,1
81695,0
112835,1
100296,1
25688,0
113547,1
91630,0
82689,0
90686,0
80442,1
62646,1
98018,0
89904,1
62752,1
75659,1
75377,0
108200,0
105355,0
48103,1
23903,1
51207,1
100976,0
41916,0
5451,1
62017,0
98922,0
107737,0
24124,0
28599,0
74965,1
31634,0
4627,1
12835,1
49041,1
60554,0
113471,1
96844,1
58540,0
101536,1
55027,1
85579,1
60346,0
80915,1
51601,1
59939,0
11712,1
108490,0
85939,1
22040,0
27707,1
110727,1
41178,0
65456,1
96542,1
85595,1
85345,1
38423,0
5966,1
15518,1
26418,0
15523,1
113864,0
106486,1
61469,0
109284,0
23617,1
5568,1
59516,0
77601,1
25877,0
61878,0
33522,1
42021,0
82041,0
93447,0
10521,0
22572,0
98640,0
14397,0
6294,0
52516,0
54294,0
99430,1
39662,1
42603,0
67460,0
11434,1
9900,1
111813,1
5929,1
37592,1
43261,1
20385,0
76558,0
74706,1
61167,0
47318,1
13375,0
104069,0
39412,0
14442,0
7051,0
18810,0
8603,0
38778,0
4219,1
40823,1
140,0
110461,1
73229,1
5680,1
41943,0
87325,1
21740,0
58081,1
66093,0
24832,0
111846,0
55836,1
13678,0
42766,0
38133,1
69090,1
10180,0
97428,1
93971,0
61871,0
106890,1
72245,1
95701,0
25973,0
839,0
22596,0
76992,0
61399,0
113366,1
77996,1
96373,1
25945,0
33984,0
74047,1
24698,0
66797,0
12239,0
83340,1
75314,0
39703,1
81876,1
26159,1
10601,1
26959,0
74666,1
69261,0
76355,1
89966,1
110958,0
10638,0
54036,0
69733,0
43783,0
22640,0
79368,1
59838,0
111615,1
94831,1
88828,1
75658,1
25521,0
4580,1
96894,1
12004,1
82578,0
82940,0
81553,1
78656,0
104714,0
101285,1
59442,0
36843,0
112877,1
27304,1
12847,0
61391,0
52081,0
14370,0
79942,0
36600,1
58393,1
80489,1
82783,0
92427,0
34517,1
43299,0
65885,1
67845,0
108613,0
9005,1
4993,0
51802,1
112751,1
3965,1
9265,1
93509,0
26369,0
13575,0
87876,1
77723,1
41359,0
75442,0
35544,1
52796,0
104388,0
112153,1
28747,0
73403,1
24087,0
23395,0
82970,0
22290,0
79995,0
36479,0
101390,1
49086,0
87102,1
24368,0
79637,1
58659,0
95966,0
2531,1
44979,0
80342,0
90976,0
98132,0
66317,0
45952,1
1280,0
49465,0
109283,1
11043,0
12563,1
70030,1
19743,0
24333,0
22124,1
15884,1
56775,1
66966,0
32105,1
6762,0
25428,1
23282,1
27372,0
105586,0
60482,0
108807,0
2250,1
50526,0
105394,0
24344,0
23762,1
80637,1
12016,1
15458,1
108010,1
54076,0
47825,1
60725,0
35242,1
54986,0
14410,1
98774,0
61276,0
66777,0
8373,0
44155,1
8038,0
112898,1
97785,1
66334,0
86224,1
112174,1
27488,0
95561,0
14488,0
110410,1
54463,0
32772,1
56994,0
84689,0
1829,0
8193,0
51299,1
66779,0
93899,0
1231,0
17366,0
77561,1
79949,0
39511,1
100528,1
62611,1
25699,0
79554,1
47443,1
84872,1
75030,0
50501,0
95183,1
87397,1
66523,0
26656,0
65538,1
98982,0
25997,0
82142,0
47498,1
32882,1
17444,1
23753,1
13743,0
111517,1
17876,0
93272,0
23426,1
79320,1
15299,1
97631,1
445,0
82732,0
61291,0
108314,0
111124,1
12931,0
82721,0
33655,1
113956,1
28150,1
73696,0
19093,0
19132,0
105234,1
58804,1
46843,0
18007,1
79529,1
110403,1
78176,0
112370,1
111673,0
62817,1
70612,1
60579,0
289,0
25977,0
82563,0
112762,1
27951,1
96301,1
109555,0
68661,1
110171,1
33954,1
10230,1
22787,0
7333,0
51771,1
19561,1
107155,0
101802,1
28841,0
83297,0
24163,0
104534,0
755,1
48414,0
37189,1
32584,1
14008,1
74756,1
66600,0
17601,1
2202,1
10009,1
16233,0
23444,0
53802,1
112012,1
69218,1
4391,1
75750,1
26112,0
95961,0
42137,0
52,1
7942,0
69715,0
36900,1
111412,1
10878,0
72,1
56262,1
48692,0
49999,0
55229,1
66174,0
24314,0
70325,1
107523,0
31560,1
44159,1
48963,0
33689,1
2922,1
31030,1
1186,0
62556,1
49565,0
46929,0
82707,0
105875,0
72860,1
103283,0
101100,1
13459,0
41724,0
11088,0
39376,0
94362,1
53603,1
110617,1
106361,0
10467,0
98056,1
94297,1
12429,0
36172,1
50276,0
109493,0
108478,0
59953,0
32282,0
671,1
16668,0
38636,1
11248,0
111169,1
93758,0
36960,1
68950,1
41803,0
79871,1
26151,1
61083,0
578,0
28944,0
75561,0
17088,1
27016,1
21949,0
33572,1
73653,1
51689,1
111971,0
80631,1
52186,0
37653,1
32292,0
52088,0
97612,1
75871,0
4504,1
47481,1
23382,1
95743,0
5870,1
58642,0
66486,0
41020,0
41731,0
14412,0
96804,1
69660,0
48393,0
22170,1
40435,1
35769,1
107706,0
49323,0
16680,0
44506,1
10548,0
90233,1
46859,0
76782,0
17103,1
18279,0
41525,0
5795,0
46263,0
55130,1
65851,1
27089,0
46880,0
110564,1
69586,0
44374,1
106889,1
10792,0
95363,0
59662,0
60623,0
17333,1
9392,1
94115,1
84878,0
35427,1
40258,1
4833,1
31876,1
32579,1
14788,0
106697,1
48415,0
12020,1
16018,0
111114,1
80943,1
38134,1
92397,0
1781,0
18590,0
11438,0
36736,0
9173,1
8670,1
188,1
60213,1
76445,0
6115,0
2984,1
53915,1
24242,0
54847,0
22351,1
70690,1
5785,1
87570,1
49950,1
2907,1
108544,0
105880,0
26017,1
22962,0
38493,0
108446,0
23114,1
74148,1
108542,0
52428,0
63819,0
60772,0
63485,1
9574,1
73384,1
30643,0
84815,1
49129,0
30948,0
97308,1
55316,1
2724,1
27022,1
8245,0
66937,0
81274,0
7778,0
49449,0
35165,1
47894,1
72894,0
91696,1
38799,0
33823,0
45556,1
83713,1
63217,1
49163,0
31990,0
75957,1
83517,1
38524,0
18222,0
35587,1
8378,1
26331,0
97060,1
15703,1
64704,1
2517,1
60935,0
98981,0
52886,0
82460,0
32578,1
46067,0
23230,1
20911,1
83370,1
95073,0
80126,1
20951,1
74661,1
9721,1
13197,0
61493,0
17114,1
24554,0
108140,0
12637,0
107338,0
44911,1
94464,1
1366,0
76805,1
73547,0
14344,1
94067,1
33577,1
85526,1
74556,1
95354,0
33982,0
110827,1
89882,1
61480,0
7477,0
61035,0
95802,0
56770,1
33236,1
64817,1
90302,1
33511,1
73152,1
38303,1
82809,0
696,0
15119,1
41713,0
112540,1
38313,1
26051,1
110573,1
30657,1
57992,1
68949,1
26328,0
17481,1
46807,0
44313,1
113141,1
17518,0
70277,1
110068,1
49990,0
21127,0
13327,0
19866,1
72244,0
1713,1
51203,1
76068,1
106369,1
60663,0
33850,1
109304,1
4706,1
43530,1
84895,0
58729,0
28748,0
18216,0
59107,0
35410,1
81703,1
38993,0
82894,0
46559,0
34505,1
35775,1
47728,1
8448,0
55106,1
15937,1
92916,0
113160,1
54432,1
5056,1
4239,1
56086,0
15242,1
53398,0
96610,1
45973,0
63816,0
32704,0
27426,0
24304,0
84803,1
103652,1
58504,1
85744,1
37511,1
36152,1
49820,0
50216,0
12711,0
24114,0
111440,0
93152,0
71986,1
75654,1
45697,0
17992,0
87334,0
28263,1
31132,0
29939,1
7317,0
56311,1
65871,1
24003,1
109576,1
65262,1
52199,0
38796,0
113636,0
98969,0
100414,1
11456,1
19450,1
112047,1
13588,0
109216,1
112038,1
42803,0
110156,0
79768,1
49040,0
46957,0
39852,1
42795,0
43268,1
59132,0
26161,1
59870,0
92975,0
15051,1
74783,1
11741,1
52528,0
60449,0
29808,0
34206,1
106923,1
9775,1
101676,0
23705,1
75096,0
17845,0
41609,0
63697,0
31222,0
39592,0
1998,0
22220,1
38104,1
66040,0
73206,1
81482,1
64638,0
69062,1
100643,1
91108,1
49513,0
79042,0
61367,0
59900,0
8632,1
19904,1
76441,0
75529,0
42639,0
74363,1
25473,0
40924,1
93754,0
107552,1
15792,1
74528,1
104604,1
61328,0
9259,1
44535,1
95060,1
70161,1
41871,0
82760,0
2034,0
16684,0
42894,0
41486,0
36697,0
80097,1
21720,1
32228,0
58689,0
21774,0
11581,1
9080,1
92720,1
108867,0
104065,0
7976,0
11747,0
24595,0
38028,0
107628,0
101284,1
44982,1
20709,1
36129,1
74549,1
62561,1
15482,1
1810,0
23260,1
30712,1
18939,0
113362,1
93772,0
99102,1
95223,0
20560,1
13258,1
57251,1
97938,1
110622,0
55110,1
76394,0
17439,0
68990,1
15158,1
76929,0
100547,1
325,1
91116,0
55034,1
92871,0
7701,0
28679,1
14971,0
68782,1
16217,0
70964,1
78985,0
16497,0
53351,1
46575,0
50384,0
69429,0
33682,1
20116,0
4950,0
1442,0
42874,0
21509,0
113815,1
110220,1
60909,0
16694,0
83928,1
10196,0
1373,0
29912,0
100367,1
17135,1
48002,1
107862,1
48700,0
11424,1
35468,1
107716,0
80431,1
43637,0
74588,1
97167,1
27959,1
19681,0
80331,1
74790,1
108925,0
14061,1
21312,1
22133,0
93746,0
34907,0
112426,1
39285,0
44466,1
54666,0
32346,1
75894,0
93058,0
30591,1
86104,1
15778,1
49480,0
1253,1
1183,0
50226,0
98218,0
100964,0
105522,0
81455,1
401,1
8438,0
22970,0
113915,0
66206,0
55919,1
9826,1
52234,0
5733,1
82800,0
35794,1
49383,0
90944,0
61721,0
55446,1
54704,0
810,1
38667,0
38215,1
24185,0
104493,0
41447,0
5013,1
50710,0
25418,1
5158,1
6046,0
33207,1
45989,0
90717,1
74711,1
17840,0
26056,1
12837,0
84114,1
32535,1
59479,0
34041,1
112258,1
109925,1
105678,0
65684,1
5435,0
27367,0
96482,1
8001,1
67077,0
85959,0
22355,1
91719,1
34577,1
42109,0
59987,0
45667,1
38025,1
18252,0
51487,1
30508,1
100264,1
59275,0
109444,1
60282,0
70597,0
83612,1
77433,1
99017,1
14299,1
38599,0
46785,0
49718,0
46005,1
55128,1
30930,1
51301,1
50153,0
48179,0
73375,0
90274,1
96819,1
39138,0
69551,1
7468,0
5226,1
2567,0
42910,0
112085,1
51775,1
8782,0
58897,0
18097,0
2609,1
96398,1
79491,1
15993,1
47832,1
105352,0
40809,1
3693,0
62924,1
38740,0
72122,1
14824,1
35299,1
96754,1
76906,0
61159,0
12386,0
61227,0
71869,1
35654,1
14226,0
85411,1
101141,0
1908,0
18199,0
98452,1
9793,1
84227,1
48438,0
105376,1
69591,0
42276,0
113873,1
82552,1
51325,1
15282,0
38445,0
108203,0
37319,1
83325,1
5317,1
6678,0
66049,0
7147,0
28413,1
10162,0
5737,1
45611,0
66681,0
45552,1
104515,0
38961,0
77611,1
26601,1
79692,0
65478,1
113506,1
84647,1
15547,1
67392,0
37305,0
15504,1
42471,0
62642,1
74607,1
12958,1
80800,1
105739,0
39566,1
74707,1
4958,0
65332,1
76265,0
12791,0
83788,1
79974,1
26373,0
35760,1
24772,0
110734,0
105213,0
42391,0
35708,1
66415,0
65979,1
24251,1
9437,1
70880,1
6467,0
14761,1
54966,0
32124,1
37654,1
31729,0
38546,0
111719,1
50077,0
14155,1
61270,0
46764,0
69045,1
1511,0
20336,0
42954,0
83806,1
32572,1
21287,0
33019,1
52536,0
36872,0
41582,0
356,1
52641,0
953,0
24611,0
92240,0
110357,1
45412,1
40635,1
104648,0
33360,1
100575,1
85555,1
97696,1
23410,1
42824,0
105003,1
83867,0
16845,0
1151,0
85933,1
69945,0
34514,1
33230,1
22489,0
61491,0
47998,1
36651,1
96711,1
6414,0
33226,1
77198,1
38071,1
62287,0
14799,0
44960,1
69883,0
63675,1
113892,1
69615,0
85359,1
33757,1
33004,1
73837,0
37673,1
5947,0
2901,1
7629,0
40975,1
31947,0
112704,1
85272,1
66060,0
103800,1
90152,1
50768,0
89924,1
49354,1
2142,0
50236,0
19990,1
86180,1
104470,1
79630,1
59141,0
10433,0
98146,0
51172,1
82428,0
104344,0
45258,1
101840,0
107240,0
97989,1
18720,0
27180,1
90707,0
66192,0
82100,1
5510,1
49417,0
93467,0
44421,1
4688,0
107424,1
38726,0
38810,1
66683,0
98877,0
58461,1
48191,0
72067,1
82926,0
98951,1
113052,1
97016,1
60572,1
22673,0
49269,0
99677,1
1533,0
75772,0
69915,0
60959,0
88774,1
7165,0
47542,1
101979,0
47385,1
108944,0
22794,0
22956,0
34897,0
82228,0
106899,1
62891,1
51259,1
94496,1
107618,0
34707,0
92467,0
46802,1
26444,0
28357,1
15632,1
112126,1
78562,0
2361,1
61635,0
14028,0
89977,1
24175,0
96775,1
13698,0
43589,0
53780,1
24545,0
12236,1
59305,0
54180,0
61078,0
62775,1
98121,1
199,0
50675,0
41135,0
93315,0
100411,0
38909,1
52174,0
111960,0
17537,1
5558,1
20965,0
35347,1
41171,0
76497,0
26010,1
110370,1
4523,1
65505,1
19605,1
25550,1
12433,1
41225,1
35402,1
36576,0
105624,0
36707,1
109697,0
5145,1
52301,0
93040,0
108804,0
79459,1
40913,1
113792,1
95623,0
7960,0
75784,0
54774,0
18802,0
38631,0
12159,1
19480,0
87267,1
75802,1
77436,1
98507,1
37516,1
71920,1
32686,1
16442,0
51145,1
105070,1
77183,1
22090,0
85042,0
31775,1
4597,0
5893,0
83283,0
39313,0
52845,0
34015,1
112394,1
26142,0
39831,1
8845,1
16182,0
35964,1
16702,0
18050,1
21175,1
105942,0
38708,0
106632,1
61774,0
113696,0
52028,0
48602,1
10865,0
93650,0
82296,0
113165,1
26212,1
73367,1
33241,1
15707,1
87567,1
9887,1
68957,1
8418,1
36937,0
27919,0
70403,1
47223,0
101803,1
50891,0
19982,1
85428,1
107905,1
22832,0
33997,0
84104,1
76986,0
42233,0
62525,1
25479,1
52470,0
104525,1
5816,1
17926,0
26032,1
111725,0
61507,0
10185,0
93464,0
8311,1
8877,0
25197,0
108843,0
101540,1
107926,0
19862,1
51797,1
16144,0
52671,0
37600,1
94836,1
100899,0
94492,1
100786,0
41317,0
9464,1
106360,0
45131,0
22068,0
5400,1
109468,1
41593,0
61264,0
39337,0
26810,0
26720,0
35329,1
56791,1
28375,1
38401,1
90602,1
112246,1
43954,0
56691,0
46029,0
46293,0
66606,0
15687,1
50955,0
23153,1
69433,0
1778,0
46705,0
85167,1
60762,0
11894,0
107723,0
26770,0
11080,0
74583,1
42207,0
76679,0
107473,1
47649,1
4302,1
65355,1
73733,0
36063,1
36427,1
107221,1
30707,1
80356,1
35079,1
31261,1
17813,0
4116,1
4653,0
84624,0
111214,0
6839,0
5327,1
21306,1
54587,0
101267,1
113197,1
26110,1
5049,0
3955,1
110950,0
12712,1
5784,1
34406,1
33796,0
111321,1
1363,0
76229,0
13175,0
22893,0
59,1
87554,1
38651,1
78903,0
101043,1
7888,0
105239,1
92684,0
49885,0
45843,0
21385,0
73775,0
97048,1
36133,1
37733,1
95924,0
105726,0
12012,1
16013,0
55320,1
23432,1
75521,0
94129,1
15582,1
1789,0
70365,1
113627,1
51521,1
61620,0
5098,1
905,1
26675,0
26186,0
74932,1
23707,1
12646,1
73201,1
46378,0
99726,0
15566,1
46232,0
68846,1
6645,0
17638,0
56246,0
84712,1
29927,1
35707,1
107671,1
83635,1
30820,1
6602,1
33489,1
14039,0
20000,1
10138,0
32494,1
111289,0
78162,0
6126,0
74312,1
43441,0
9709,1
39616,1
39308,0
11534,1
13772,0
13561,0
37283,0
70419,1
55837,1
4493,1
468,1
74040,0
36986,0
73758,1
72240,1
40960,1
112250,1
35821,1
18741,0
522,1
79472,1
47359,1
6160,0
63669,1
73710,1
18141,0
14119,1
4629,1
14060,1
26816,0
67051,0
8791,1
46327,0
74867,1
38170,1
67917,0
25221,0
15001,1
50901,0
88765,1
75430,0
46550,1
39348,0
128,1
19761,1
104810,1
108385,0
723,0
55321,1
104157,1
13278,0
27504,1
92864,0
17551,1
110689,0
77801,1
4800,1
87860,1
108940,0
33766,1
26109,1
35065,1
38598,0
38209,1
17244,0
33666,1
87199,1
52393,0
27339,0
112572,1
98505,0
37974,1
4680,1
111466,1
71020,0
66592,0
31817,1
66624,0
112668,1
38754,1
1008,1
55147,1
69552,0
73608,1
73188,1
90352,1
100915,0
65907,1
79115,1
13203,0
26295,0
13307,0
90641,0
9979,1
106273,0
27831,0
87775,1
45435,0
28168,1
8566,1
90055,1
65982,1
97013,1
73624,0
101354,1
95015,0
9909,1
45825,0
76745,0
66448,0
32383,1
12962,1
112520,1
36057,1
66218,0
78151,1
18934,0
40579,1
25471,1
105039,1
16219,0
19961,1
105082,1
5618,1
25733,0
33224,1
3505,1
95770,0
90491,0
111875,0
14459,1
49519,0
90635,0
67554,1
72857,1
106327,1
48869,0
44669,1
11480,1
98738,0
41133,0
80809,1
41369,0
46156,1
90781,0
31123,1
1042,1
35449,1
65051,1
104555,1
1980,0
35048,1
50579,0
111964,0
90316,1
100773,1
107607,1
113051,1
113955,1
54037,0
45458,1
11139,0
7891,0
54997,0
11061,1
66188,0
19871,1
24655,0
38701,1
113746,1
72965,1
28842,0
15653,1
2798,1
23921,1
97848,1
74853,1
56824,0
65611,1
62374,1
45266,0
10125,0
109157,1
54290,0
101430,1
84830,0
48986,0
46855,0
61697,0
65843,1
19152,0
7418,0
41512,0
82635,0
23112,1
62845,1
5343,1
25779,0
66967,0
41499,0
13277,0
73629,1
32937,1
106258,1
45560,1
70696,1
98407,1
75952,1
76270,0
38582,0
50921,0
86514,1
12437,0
32852,1
20731,0
14033,0
90190,1
111118,1
11708,1
70869,0
52759,0
27287,0
78981,0
80935,1
108326,0
97300,1
35634,1
49293,0
100994,0
52080,0
23077,1
92839,0
56282,0
79609,1
5384,1
51311,1
33297,1
58091,0
65327,1
83316,1
112136,1
26205,1
95092,0
112999,1
72651,1
18341,0
107503,1
49470,0
65977,1
51354,1
9650,1
41080,0
625,0
93110,0
54534,0
49387,0
112264,1
95145,0
29730,1
11151,1
7302,1
92714,0
62532,1
75773,1
77182,1
45077,0
14161,1
72878,1
110940,0
96881,1
7360,0
65720,1
106925,0
82594,0
4714,1
104784,0
95550,1
92758,1
52310,0
47892,1
26174,0
19822,0
105029,1
61409,0
14830,0
45992,0
778,1
98835,0
23704,1
22586,0
99377,1
60820,0
41714,1
72768,1
104636,0
82507,0
61998,0
9199,1
44110,1
72213,1
61142,0
11359,1
108921,0
52453,0
11431,1
79258,1
32215,1
98980,0
5686,1
27523,0
36951,1
31659,1
108443,0
81012,1
42849,0
5459,1
265,1
76789,0
37897,0
37773,1
40952,1
23711,1
26500,1
63859,0
74485,1
50149,0
106813,1
85866,1
110318,1
41289,0
9292,1
56579,1
38655,1
23782,1
11819,1
18539,0
109234,1
73830,1
9945,1
13120,0
49826,0
10352,1
18529,0
43541,0
48680,0
59189,0
71864,1
8607,1
28692,0
12518,0
46448,0
21214,1
59244,0
12825,0
78527,0
84567,0
82681,0
46010,1
46548,0
74840,1
98292,0
54405,1
27875,0
11814,1
44671,1
53968,1
66051,1
101441,1
12318,1
113987,1
48953,1
43119,1
22573,0
108802,0
46435,0
39291,0
21138,0
20353,1
12848,0
17318,1
459,1
78308,0
87644,1
77944,1
76827,0
106114,1
502,0
34310,1
18273,0
23729,1
14081,1
35071,1
13318,0
98235,0
104679,0
5549,1
2322,0
105733,0
34396,0
34589,1
56879,0
61509,1
90737,0
110610,1
106443,1
66411,0
111999,0
13331,0
10266,0
85829,1
72317,1
104908,1
27354,0
32828,1
111329,0
19763,1
18475,0
31469,1
38457,1
113281,1
34649,0
56717,1
15702,1
1056,1
107495,0
110691,1
82366,0
75893,0
41855,0
66622,0
72607,1
56488,0
6159,0
2267,0
537,1
44619,1
524,1
19563,0
24483,0
11293,1
44401,1
67864,1
62598,1
113481,1
4910,1
9822,1
42870,0
100593,1
52807,0
41505,1
108738,0
13888,0
112549,1
23071,1
39367,0
108152,0
1473,0
94997,1
26877,0
70707,1
52344,0
97348,1
80688,1
12754,1
85340,1
95371,0
94384,1
60646,0
90712,0
33377,1
52722,0
11752,1
5833,1
52589,0
108710,0
93222,0
9875,1
33379,1
90278,1
24575,0
17846,0
26997,0
25376,1
48723,0
9823,1
113196,1
1994,0
24895,0
96871,1
111209,0
109803,1
64905,1
32338,1
73691,0
95103,1
74720,1
90639,0
7581,0
33293,1
105200,0
17256,1
61095,0
22690,0
10968,0
37196,0
41975,0
45699,0
6650,1
8640,1
34528,1
2369,1
62153,1
54580,0
19429,0
19603,1
74436,1
77333,1
104920,0
21957,1
42126,0
50846,0
29780,0
105778,0
97077,1
66479,0
110851,1
60622,0
40866,1
94861,1
26836,0
51019,1
69873,0
43485,0
42906,0
90632,0
50714,0
73999,0
45651,1
23447,0
10713,0
82267,0
45718,0
4123,1
69105,1
335,1
83693,1
61719,0
107324,1
56781,1
9682,1
31825,1
40367,1
61414,0
26137,0
51022,1
46975,0
86958,1
37638,1
53811,1
54202,0
90617,0
43295,0
666,1
6586,0
82709,0
66594,0
49621,0
54031,1
99611,1
81936,1
60575,0
80062,1
99665,1
75198,0
80593,1
4200,0
71840,1
92954,0
42257,0
104433,0
9788,1
22214,1
28222,1
111783,0
112863,1
5029,1
35902,1
45576,0
108111,0
2605,1
76914,0
49006,1
46669,0
51905,1
27516,1
110372,0
30849,0
28103,0
50708,0
87265,1
16613,0
85103,1
59573,0
93785,0
17389,1
104919,1
23986,1
58103,1
46870,0
34326,1
2522,1
83763,0
19524,0
94136,1
10298,0
82951,1
100605,1
25433,1
35004,1
11941,0
26225,0
94532,0
13562,0
62886,1
2610,1
112570,1
96436,1
32690,1
95692,0
34143,0
62123,1
18704,0
18557,0
46940,0
49913,0
74457,1
105310,1
109480,1
83536,1
40685,1
97008,1
986,0
41320,1
36439,0
92904,0
24047,0
59157,0
95609,0
33580,1
36829,0
49822,0
72457,1
50934,0
18487,0
18889,0
81132,0
42631,0
56166,1
24945,0
65576,1
107791,0
93519,0
111751,1
104665,1
104951,1
52154,0
4081,0
97778,1
9014,1
2774,0
11573,1
46661,0
74712,1
83780,1
40662,1
75666,0
77637,1
26976,0
19803,1
36626,0
47452,1
66785,0
89875,1
8401,0
110465,1
74877,1
80033,1
13767,0
60631,0
28136,1
95613,0
4773,1
55309,1
5968,1
16277,0
12345,1
70134,1
43961,1
105477,0
16088,0
46060,0
104955,1
46652,0
56295,0
44292,1
36331,1
87919,1
46639,0
59074,0
66812,0
77631,1
74794,1
56774,1
35831,1
66670,0
72279,0
66720,0
69978,0
21296,1
14792,0
84232,1
100549,1
112789,1
95141,1
109505,1
9402,1
35082,1
109662,0
72611,1
105801,0
50783,0
69505,0
13261,0
32193,1
50860,0
18886,0
2810,1
5181,1
97281,1
18023,0
26961,0
25116,0
101972,0
78977,0
55831,1
39842,1
60303,1
97675,1
61708,0
12139,1
10209,0
98413,0
7823,0
6083,0
67610,0
5050,1
75145,0
13225,0
97186,1
36596,0
24035,0
73157,1
94800,1
110576,1
6883,0
37407,1
100341,1
60325,0
50082,0
41518,1
20762,1
35443,1
6062,1
93145,0
74267,1
21858,0
44665,1
96640,1
72346,0
21987,0
17934,0
8646,0
66429,0
92652,1
47882,0
77848,1
2088,0
33721,1
95922,0
66662,0
108189,0
66407,0
40357,1
70286,0
95575,0
101763,1
45750,1
22578,1
22015,1
113276,1
2951,1
113657,1
95591,0
41342,0
80520,1
108121,0
51377,1
21255,1
33113,1
59898,0
48610,1
111666,0
77550,1
93727,0
42999,0
47790,1
97786,1
28532,0
10284,0
103199,0
46057,0
50938,0
46371,0
90746,0
6899,0
12721,0
55465,1
73765,1
110941,0
52949,0
63740,0
105368,1
15766,1
34502,1
25014,0
88745,1
62803,1
9268,1
40418,1
49440,0
35238,1
35031,1
79435,1
72702,1
77562,1
105370,1
40707,1
74476,1
45938,0
110702,1
10617,0
9152,1
52165,0
82498,0
94970,1
31267,0
28031,1
37449,0
105614,0
36946,0
24489,0
106256,1
26283,0
44791,0
43720,1
4202,1
97905,1
48168,1
29786,1
90966,1
47938,1
88883,1
50931,0
18376,0
107685,1
1375,0
26389,0
66117,0
13785,0
55151,1
22186,0
100132,1
16741,0
109952,1
3629,0
61738,0
60350,1
55979,1
66860,0
78325,0
94895,1
106442,1
34162,1
39156,1
49583,0
12762,0
22933,0
84554,1
83522,1
21660,1
28938,0
22444,0
13795,0
28308,1
41601,1
113359,1
6116,0
17144,0
28886,0
105158,1
111265,1
52835,0
70961,1
107392,1
23116,1
105194,1
274,1
74805,1
98753,1
18884,0
77988,1
84011,0
54981,0
108622,0
90409,0
113585,1
18526,0
43433,0
50522,0
82302,0
24134,0
24045,0
77146,1
108118,0
97856,1
93994,0
52875,0
56150,1
29820,1
70364,1
83816,1
15753,1
52149,0
4256,1
84785,1
96171,1
457,1
38737,0
22039,1
28999,0
48301,1
72630,1
35850,1
50728,0
26639,0
39954,1
37302,1
96959,1
27257,0
8662,1
7845,0
111593,0
54276,0
61527,0
16957,0
51851,1
8479,1
27825,0
33589,1
11391,1
18846,0
76900,0
27013,1
